,open,high,low,close,volume
2020-01-30,93.50253262765435,93.5696161969606,92.07190706271209,92.52951165144215,692662.0611318158
2020-01-31,94.82777506981269,95.50102738388958,92.06781919590743,93.80213931041538,756044.6817252045
2020-02-01,94.07228478906494,94.89238029815007,93.08156409319126,94.772253218569,702458.0065181368
2020-02-02,94.88336462932179,95.52186030162943,93.33535264467805,94.98752567030904,828631.1627384331
2020-02-03,94.73504506988448,95.74107996002351,94.34299388400773,94.81768817985238,176809.97732028138
2020-02-04,94.37094297771733,95.84108054177031,94.2913948116996,95.41887044313502,763293.200526106
2020-02-05,93.62234970697307,93.75218039221136,93.39448835302655,93.63177242080349,508479.2352877077
2020-02-06,93.96754086849111,94.58078416238482,92.32629835882541,93.59518900685676,288083.8512384135
2020-02-07,94.55341033576192,94.60057151505568,93.13946907691177,94.06598233787128,303146.9998382525
2020-02-08,94.21692477540789,95.43039427618136,93.79907866880181,94.45219576008806,328054.1199078312
2020-02-09,93.39543311566516,93.72489348593429,92.86342653237777,93.56889290902507,679090.4987904655
2020-02-10,95.24578799549232,96.47389003640966,94.38246100192258,94.61003800456126,963295.0355261266
2020-02-11,95.22309679260889,95.39677266491294,94.21762845748604,94.3659414875442,789289.6057680859
2020-02-12,91.3381968616476,93.17696319190497,90.11955565257209,91.90613906039516,552261.1878481144
2020-02-13,90.2103445747332,92.16335505124954,89.66715667194327,91.10711430013644,117541.618451386
2020-02-14,91.71872623577214,93.52119655366195,90.46043449850873,92.24882062669495,491063.44251543545
2020-02-15,93.61537316143398,95.84601023284303,93.43752472498471,94.1547557621851,280028.3027219998
2020-02-16,96.83379530556556,97.36756526742637,94.6661253167088,95.47145941195403,917367.9325712569
2020-02-17,96.25971382829144,97.74837915928467,95.90644784669009,96.16554482879825,405931.8268053517
2020-02-18,97.86976466871563,98.57127105476302,95.9035308004036,97.16239505804936,435128.8968002151
2020-02-19,97.47217144964978,97.93526482100674,95.0204158689616,96.51294480697995,328057.1098202674
2020-02-20,95.10672804881787,96.54651468866837,94.84362999011022,96.3930711741692,272310.9829712776
2020-02-21,96.93900683446759,97.9239721949091,96.93367059691874,97.89035496737135,642809.2802793242
2020-02-22,99.10426098787852,99.13433203854237,98.12482819557157,98.54241930391805,737999.6101529824
2020-02-23,98.71602922763363,100.13048560684501,98.2376886741147,99.11950149919446,130452.93146932243
2020-02-24,101.83186912582202,102.04233160542256,100.4924087028188,100.49297077578471,806746.1548566739
2020-02-25,101.13916236162889,102.39793132469062,100.46910803020593,102.35899329698562,528062.0587797815
2020-02-26,101.60689143050959,102.09542380325144,101.48282776117979,101.6158532870947,657897.6383887096
2020-02-27,102.41602433945792,103.50191615261186,101.19435038568277,101.93706498578622,864385.3776741866
2020-02-28,101.94084411962068,102.87932635669269,101.52436230526455,102.06368680990103,380952.93823673873
2020-02-29,100.28861186829909,102.17288362874447,100.2701471212702,102.02669719633123,353870.3792623568
2020-03-01,102.42386603226889,102.65308839856098,100.44982400666495,102.2225591978189,476844.59508040734
2020-03-02,101.10610038168865,101.88052355461595,100.67284880583686,101.74158337496438,505581.3268959119
2020-03-03,100.95635883918496,102.36290225760175,100.27092567876912,100.56916296997218,961536.7328833473
2020-03-04,99.34945588785119,100.09555885334815,98.27469769561019,99.94418000611442,207332.46868196686
2020-03-05,98.64451181169558,100.42589717833681,98.63629337777175,100.19400559014092,564500.5725457831
2020-03-06,99.91544135339495,100.46039376046619,97.82101550420818,99.54750989206123,503848.872951827
2020-03-07,101.33952323292205,101.58723905466834,100.68988942444344,101.10528360838867,362239.2013964839
2020-03-08,99.58502304754852,100.46175427066314,98.90526621232172,100.29889870810078,165707.4027021979
2020-03-09,100.06981314620445,102.04970406240524,99.54612442843944,101.31685714600412,274404.46231306624
2020-03-10,102.30242221646014,102.73120941891474,100.83191868513232,100.9947777586764,564041.1853039778
2020-03-11,100.12733982189302,102.53167853587708,99.22648348987528,101.0775801586195,866040.7416726894
2020-03-12,99.97176648735534,100.53107474090835,99.4465115847969,100.4395807935256,376898.82927505067
2020-03-13,98.53736964628568,99.22069578117885,98.4686440603223,99.19477123381219,921410.7286270815
2020-03-14,99.0959371416361,99.23593268948045,98.94391341550919,99.1683761064208,816396.3153700837
2020-03-15,97.73684438911108,98.44395768615829,96.8760218510677,98.32979813498187,960544.199849912
2020-03-16,96.97718399798252,98.95542032148595,96.2175428460432,97.26296958129485,993976.5663598746
2020-03-17,95.96042169444293,97.44562565028826,95.58122764727351,97.0987918452783,439763.28910899686
2020-03-18,97.000759068958,98.180769996643,96.78938566166444,97.0697411250159,321066.1601833706
2020-03-19,97.41876174253629,97.42870848623555,95.26747779960084,96.30187936816446,481233.8054731435
2020-03-20,98.19639987231935,99.9737362760455,96.7912513080582,98.5682180398211,442862.517003447
2020-03-21,100.1450528897212,100.48833450694207,98.77930539268843,100.00017411436363,721816.1999713515
2020-03-22,100.93561505891317,102.1109860269532,100.05881653374486,100.49075387314186,756771.2484814416
2020-03-23,101.40017232868132,101.55976123893556,99.67937829049224,99.96488058971417,624649.5286688517
2020-03-24,101.63367543400064,101.85253361871638,98.76210613568216,99.92203366755206,871902.6986005361
2020-03-25,100.38276111907778,101.96095750408196,99.83018231461871,101.24933685248875,236813.29824579367
2020-03-26,101.27169751848282,102.38831697393823,99.31332869841242,100.8124940850819,289030.998683439
2020-03-27,99.7843987307776,101.80230084005056,99.27826405041657,101.02094230888513,594604.7869544328
2020-03-28,101.31257979624053,102.72372917787644,100.96095210887934,101.18217165815776,343035.8808715739
2020-03-29,100.82446816041497,102.4905126560752,100.37629900902732,101.2078956410923,203831.07124282798
2020-03-30,103.09531719486561,104.01795974562407,100.8940612883712,102.3103666426348,862666.6524739356
2020-03-31,103.49932800744422,104.30142215399958,103.40925399977074,103.95807656435099,312314.1870496293
2020-04-01,104.45001428023238,104.99367906110758,104.20309155430381,104.37341303246585,679724.328622302
2020-04-02,103.73832918588579,105.33860951962238,102.33018059680677,103.74998261594129,299365.4391208757
2020-04-03,104.98716750962222,105.67141530468614,103.21084225338839,104.77172077810603,466706.68014949164
2020-04-04,104.27552655574523,105.43933565527898,103.82166683596319,104.69012155690294,917551.5368264249
2020-04-05,103.07742629356372,105.38683192938542,102.29346380810688,103.88540615126288,354863.1652781322
2020-04-06,103.04554340232725,104.20903082404942,102.78597773301684,103.4067899591349,562676.4895111874
2020-04-07,104.10272821652633,104.83310386777401,103.68539471559923,104.51502808418522,119834.84644709666
2020-04-08,103.44097715717179,104.74074625572842,102.93168056257424,103.89836735798389,199162.53027712618
2020-04-09,102.90672889007382,103.58314765874297,102.87363856343578,103.2451138097086,920583.1183027237
2020-04-10,102.92111898119077,103.60543856764252,101.75264432035617,103.52475294030502,742521.4802110776
2020-04-11,100.57638747718616,102.22493436666318,100.19262539369686,102.10751620494699,539467.2664347512
2020-04-12,103.28747154533758,103.47107193065439,102.88465925364108,103.27099126223602,288360.59483631933
2020-04-13,104.05256262657161,104.39530384715025,103.17786060482734,103.44070428993665,226355.32318816747
2020-04-14,103.97898245675634,105.58186961536715,102.81015746450655,103.94654330760682,626725.6272404076
2020-04-15,103.64013582774716,104.13927469194667,101.8250361503616,103.3479431898465,621239.7982742037
2020-04-16,104.61928045083525,104.9382573468166,103.22825983701904,103.36003402661315,371158.34546196734
2020-04-17,106.13544630881108,106.40957095710874,104.46749172126147,104.9297106331424,467218.7627407649
2020-04-18,103.34638039597165,104.51277748780413,102.82072417429076,103.64756756060525,973109.3454729485
2020-04-19,103.9861020152689,105.07503993002193,103.64031976285162,104.02794595720775,742181.0332485088
2020-04-20,103.82811081553186,105.6689292827217,102.2938161853636,103.86807355536973,308161.7492712445
2020-04-21,103.9079233143837,105.55341151182444,102.62580224271876,104.07790918378906,358120.3095362269
2020-04-22,103.35846466417976,103.45559222306863,101.39945919238389,101.86243212726498,500914.7657089786
2020-04-23,101.61444707282836,101.65392283407631,98.68205220355567,100.22311484660379,653675.5032178723
2020-04-24,102.51909387854002,102.5843698983611,100.36819910990923,101.9364275311049,579658.605857227
2020-04-25,101.97992182216721,102.35228315071647,101.5833378385544,101.61401040302961,225446.30617597455
2020-04-26,101.31678051966871,104.62492396695148,101.25126880504124,102.83021870816286,918445.9847194869
2020-04-27,102.36027415107401,104.56959075365447,101.92420226956322,103.86618713294229,925709.6224475453
2020-04-28,105.6848973099964,107.26152214304888,105.46448444977325,106.7613569130321,800906.5046006343
2020-04-29,106.36270258601846,107.60860427804049,105.65163008402939,107.49124316332235,669814.7099884769
2020-04-30,106.77952845422011,107.35594701288525,105.67527285861945,107.31800383243193,941216.2320187135
2020-05-01,105.47318406044081,108.21345581307116,105.46513263756228,106.27384150695698,574330.9680766421
2020-05-02,104.36271613490871,106.01145156384999,103.50625850767103,105.14504035715986,485094.6458033486
2020-05-03,104.27926259398197,106.41223552642923,102.70034307054283,104.47468564330624,989940.2661665063
2020-05-04,104.32178393325283,104.50372235264273,102.54476153877562,103.51927153389403,756458.8326325853
2020-05-05,101.49608525849177,103.83011733770965,100.93589358357504,102.80848383301507,861449.9040897277
2020-05-06,101.83943867121727,104.08248773681572,101.54031588077822,102.54593408857599,642193.902790874
2020-05-07,101.1063025327609,102.44581558171296,100.22735462898623,100.71802000463082,495525.1599018993
2020-05-08,98.47404061038405,99.73704252150323,97.8020326682491,98.75693952567697,806769.7963752039
2020-05-09,96.772420492274,98.41876008911144,95.62093679451738,96.79472310480361,694987.2874991705
2020-05-10,96.4162322005664,98.37211706252482,94.69334015700073,96.59434009977625,939888.9889251207
2020-05-11,98.14595336908793,99.45055389391004,97.8703972809235,99.04770584542948,320404.0075170267
2020-05-12,100.4002767826201,102.5770133982477,99.31695142058052,100.87718932585281,374108.0014507434
2020-05-13,99.96324959117565,101.56334985925562,99.9345432092601,100.38326390122688,208632.19600178633
2020-05-14,100.88692342985567,100.92346092047079,100.37220638635817,100.66510263926229,825276.3407885624
2020-05-15,101.01375802339078,101.09441982262003,99.27998138239974,99.98007328203302,426056.26994308375
2020-05-16,98.97894101633473,101.17797306383147,98.24218862727615,99.44642276599687,635618.7611330798
2020-05-17,100.32699759197753,101.03007464854741,99.7281581335458,100.67484755226491,865061.5806750513
2020-05-18,100.84623950425606,102.61422437902765,100.01181889818945,101.20523538055967,297007.4379475928
2020-05-19,101.23026040274269,101.6046552548806,100.75516202412527,101.40221168672544,879341.0949600046
2020-05-20,101.01522020435162,102.38920485231104,100.64124464088692,101.97368814868243,627633.8191642927
2020-05-21,101.74246849217324,102.52644137587566,100.07547029411897,100.72390230512974,937145.2459302916
2020-05-22,99.42382737741269,100.88925454172323,99.04807926928129,100.49416825205758,865649.7951633172
2020-05-23,100.83849409430647,101.07494515864094,99.05919138074132,100.17858743286574,746806.6282162715
2020-05-24,101.78903361518474,102.28355083322153,100.61074643598936,101.01602545891403,859876.3629191746
2020-05-25,99.40739660894616,102.13028234012559,99.27450583732941,100.3699989975109,868394.4671648397
2020-05-26,100.9593894342252,101.02503669331584,99.40571910557318,99.85808106257439,484219.0267587482
2020-05-27,101.4167309052972,101.86372149781354,99.25183855506397,100.65748586957324,585794.668313563
2020-05-28,101.48914889994474,101.90670375405881,100.74790423036188,100.93856624380625,598392.6852610201
2020-05-29,100.9710962128095,101.2209434666122,98.1082697978786,99.26390013277879,846816.4614102943
2020-05-30,100.60222561421219,100.98031568391328,99.75409320875379,100.9356205362699,284701.19189136755
2020-05-31,101.21063897178975,101.88944551083775,99.88008931846139,101.14108212180665,664130.6509242757
2020-06-01,99.71677014725302,100.12920619244268,98.33291409823681,98.73105881261453,700464.5201780976
2020-06-02,98.38220591476775,101.31511987161711,97.7368520186951,99.54834902899627,882266.627466665
2020-06-03,99.03519682087372,100.73458016192312,97.73286421549665,99.31475777483594,465710.30969433195
2020-06-04,98.3892929940835,99.44036277079964,97.96153197793521,98.96078483224258,928531.2150265899
2020-06-05,100.15565276434081,100.85520328204888,98.88759985934665,99.85144446487647,824865.4157996094
2020-06-06,100.30230224644308,100.89780800154303,99.74843903128814,100.30639703825223,373758.7779173712
2020-06-07,99.96724408905855,100.51537247527739,97.55876680283839,99.1496651147839,707117.0294016318
2020-06-08,98.29689811245417,100.49845681518134,97.71383964996394,98.71708869274677,150375.54153024172
2020-06-09,101.55975410417895,101.88997553043002,99.58260592841296,100.03743523803513,862957.0104161475
2020-06-10,99.91753048891229,100.45570688769132,98.86217605006985,99.27079142924562,459280.5483413954
2020-06-11,98.07956557524273,99.77834790300432,97.10410650335965,98.82057186501888,952298.8710217195
2020-06-12,99.3783015179096,100.29199424334443,99.30590602786246,100.25814906554402,115002.45530321958
2020-06-13,98.23303870902583,99.26003537094033,97.494925622525,98.5399090385417,726866.2716737028
2020-06-14,98.18410907949045,99.09812492104153,97.87485586796366,98.76343210885628,652537.1193269296
2020-06-15,97.11094434717893,97.17769796568756,96.40619297758816,97.10729796164114,474550.907876423
2020-06-16,96.3379560510297,97.87183029982943,96.0955400015498,97.56390961777133,988169.7959922254
2020-06-17,96.09897922685579,99.17487549295936,96.00543605030353,97.35442756374934,828418.2112948743
2020-06-18,95.04336707232754,97.85560040999859,94.89309559758422,96.45423743515278,669223.6721964371
2020-06-19,97.20199333752531,97.64071759799047,96.57161317344428,97.29434891692019,255003.1780150327
2020-06-20,97.12693204666566,97.84432904953805,96.9290968386083,97.76541268387494,660211.0824372275
2020-06-21,96.72282227277486,96.990064792129,95.7706358680181,96.81461395613093,226377.3404214682
2020-06-22,96.75337750033607,99.35195781496348,96.45312205500095,98.19856462945123,600216.1714123695
2020-06-23,96.8815102796545,98.48762727285546,96.55665458291874,97.6814676514379,545951.2017534234
2020-06-24,97.25726465875097,98.5667992733706,97.01510440285661,97.31905981262503,438110.3114310844
2020-06-25,96.92953237230581,98.81507405625568,96.45595551169248,97.36184564273059,954989.9985730037
2020-06-26,97.43536089382766,97.56896795027937,94.37496988172902,95.87290211337292,757640.5880219372
2020-06-27,94.48485165508181,95.09820031546214,93.90273784627297,94.47410344731189,321489.78936159494
2020-06-28,95.36589646460966,95.9295481131405,94.19929909926483,94.21808734756584,542968.1583557056
2020-06-29,93.06422460003,94.62161349702625,92.36860259234155,93.03773721623168,453064.2465521297
2020-06-30,92.99510236742722,94.37558700886248,92.08182717419092,92.53243845113292,114560.47037506686
2020-07-01,91.60410008603661,92.78901942813918,90.66200714152822,92.10341943616126,773972.3274187595
2020-07-02,92.44138378086242,93.26279119287572,92.04770828597891,93.20093560565007,755641.0591672687
2020-07-03,94.3632088150286,94.38138477932247,94.25344615629857,94.26904520942915,746401.1956788532
2020-07-04,93.23040757358608,94.62161876501658,92.84641591913211,93.47545662435968,296544.4436328558
2020-07-05,95.9535269434943,96.5716103831343,94.51827534831882,94.74532713195255,609652.7139097208
2020-07-06,95.6320980057728,96.46577513615439,93.72319510603472,95.0804279659741,794484.0815275883
2020-07-07,95.07306011210966,95.61359041946379,93.48351266002005,95.34756984901861,534714.165526198
2020-07-08,94.4242710115547,95.81898617322297,94.06636756348158,94.0944344215805,923998.2328060279
2020-07-09,93.48724621002167,93.63098231474468,92.93879257356703,93.62478169752787,207904.61237990914
2020-07-10,93.21538994181839,93.71896572234323,92.73877504635041,93.04937743445608,938143.0705577363
2020-07-11,93.45560388716513,94.13291679308733,92.28951462050932,92.68903943350722,432623.2424732142
2020-07-12,92.95748068357646,93.02669277177891,90.83002280885394,91.90022316334972,735449.8084541442
2020-07-13,90.92077688735539,91.14649324599124,90.72781035073028,90.91813256836109,813959.4453950847
2020-07-14,92.33755200660805,93.2859570059515,92.21692033214246,92.47363785594442,962653.2984240134
2020-07-15,90.8164418803059,91.35040202023238,90.5303951512665,91.26491637164365,210798.68519014947
2020-07-16,91.40007231939175,92.50625506471752,89.24094295239324,90.83852722694284,938476.6632703682
2020-07-17,90.72733683395364,92.3237498490464,90.26611958316154,91.390620489215,254918.82975260584
2020-07-18,92.77122130717655,93.66277208478765,92.68731918199953,92.81714292958375,300314.1009510689
2020-07-19,94.19894598554241,94.79986917499474,92.77287307584632,94.13436003638621,586257.9552106652
2020-07-20,96.05739473513796,97.9762737610208,95.94178192258988,96.3017823705489,941374.2591276068
2020-07-21,95.43753225103151,95.77437132373899,94.43974338235327,95.14499055625011,271919.13531846425
2020-07-22,97.2582252192591,97.29382900513288,95.3280793389828,96.50492461110294,676576.9545875669
2020-07-23,96.78637939594877,96.91032048177303,95.60396959773419,95.99251703150343,428508.2418603624
2020-07-24,96.80601302093771,97.64137747062219,95.99715584122382,95.99988457739147,497505.7210587066
2020-07-25,95.44607179628557,97.63693446474359,94.98586382936303,96.05326414776498,157662.82379326405
2020-07-26,96.14309751262809,96.69184544659308,94.52875422808852,95.21902856735228,178970.7522476568
2020-07-27,96.85508255191507,96.8569649727762,95.84699716357699,96.48643753227628,266717.7324751426
2020-07-28,94.90446117432735,96.8764523436878,94.00957682173676,95.68848594650201,602089.9948618789
2020-07-29,96.0264516014229,96.99791211418183,95.44548893289316,96.9185743755358,874345.4350761719
2020-07-30,98.59798952052826,98.96891721890063,97.3750255921168,97.46098123364027,611009.6676244067
2020-07-31,97.05722139771599,99.10254155519466,96.87947773653391,97.34675282502282,726112.7996549136
2020-08-01,96.64033979262389,97.97926190606486,96.55804853123645,96.79910219743601,143594.87602712138
2020-08-02,97.2938470890713,97.47564469902419,96.0842097152204,96.5018015889081,569097.8782855573
2020-08-03,94.37173109897688,96.83312733902501,93.68970134584863,95.08351145213508,636462.1586468237
2020-08-04,96.69116734026537,97.26807977071729,95.72630470172412,96.47395896114271,275870.3352340475
2020-08-05,95.82097650793114,97.85007623670538,94.94730471226659,96.28882064169618,402620.58185823
2020-08-06,97.49336388963168,98.04249685575104,96.62233564879949,96.72654464882606,865893.9503498299
2020-08-07,97.0253245388159,98.35282011974363,96.06234321288419,96.81191088229907,112121.18217221838
2020-08-08,97.22891389026616,98.66394783803536,95.8839010115368,97.48397556276466,229572.27109454753
2020-08-09,97.4494724203411,97.93750492562096,97.44389207204688,97.93071484919712,767019.6519530114
2020-08-10,95.69637720622761,97.9270475404345,95.30769717447917,96.65891008941135,131771.52275958122
2020-08-11,99.7751804819109,100.06608713115695,97.20166350784108,98.32551208229074,894429.9816595343
2020-08-12,98.95218307291861,99.74142418465007,98.4448125961765,99.19428913289401,804266.566286177
2020-08-13,99.75078265563248,100.70086463551468,99.40563255018219,100.1075021928168,530411.2785315969
2020-08-14,96.53092918217446,97.8562239673555,96.34324220849312,97.64224380467537,212628.70446689124
2020-08-15,96.44565265451025,96.88453118399413,94.88206060531466,96.76461360338209,520829.58405334054
2020-08-16,97.05010800702095,97.88889423348417,95.52348822583616,97.09557806383307,227813.91750680545
2020-08-17,96.44918092587243,97.98726819062452,95.95330735041962,97.38787765141102,392192.68355908815
2020-08-18,98.30161081302715,98.98452114315735,96.22719093412084,97.54151522729232,448947.5915527255
2020-08-19,98.0021661581164,99.27378910885707,97.21741821676194,98.10354584992515,844152.0507741075
2020-08-20,97.92637156457974,99.66509619362746,96.39183634492575,97.97926847960166,778695.1768945543
2020-08-21,98.60595753421217,99.38538269537251,96.94422366791837,98.5453441842799,867027.3933376104
2020-08-22,98.29930255805446,100.46324405551181,97.37898912025149,98.57388248220741,327820.0843494333
2020-08-23,100.64878555402721,101.53834976059973,98.38801548949296,100.23082518637379,979029.0313658575
2020-08-24,99.8130022656066,101.30337183768077,98.7814048563251,100.22274030738173,718078.3963075527
2020-08-25,99.85452647579993,101.71850236517523,99.11293660338934,100.43025122578477,490656.8214451807
2020-08-26,99.70962613608842,100.38664840259176,98.09169077503073,100.06863869317469,192214.75634019676
2020-08-27,98.7654084433409,99.82797376212321,97.69529876047503,98.79136178043625,616653.4304690448
2020-08-28,99.68764100795808,99.86678119088894,97.82855302197224,99.31361611135,408055.802372927
2020-08-29,101.89919371883002,102.07338903645301,100.03254468470942,101.04611370047147,199814.8461718757
2020-08-30,100.82830621793785,101.7254987382035,99.4463163764388,100.01796604814356,597656.174057065
2020-08-31,101.14175180559805,102.396956615619,99.91526780960024,100.74757458280348,304514.6414861382
2020-09-01,101.36671564448767,101.84295503138621,101.34189996963636,101.37846955758967,746226.2680355863
2020-09-02,100.16078966784832,100.6205723930929,99.232119197634,100.29415049417119,108051.55775901966
2020-09-03,100.52633449671434,102.82065003553264,100.49938190121296,101.93265916395531,242635.32918210005
2020-09-04,101.35820630738436,101.93288685658769,100.20087073644127,100.90954577407888,216210.22970072005
2020-09-05,100.44634407209828,100.47049431132237,100.21800915387425,100.22570408597757,239840.35667804367
2020-09-06,100.6024895381211,101.90888623250764,98.55573575306022,100.45520131339624,210497.8330955625
2020-09-07,98.56116770521201,101.31571458025876,98.48674223870958,99.64835391357946,622917.7338901298
2020-09-08,100.58173853189406,100.77739953473677,98.68726677561834,100.6427620052254,561025.7146176996
2020-09-09,99.02941557637425,99.33766653010863,98.47774963523413,99.05915329988855,506777.9255709141
2020-09-10,99.16038718414337,100.49135930273954,98.90547033489527,100.47316174177425,633905.0496682881
2020-09-11,100.92827658393259,101.91116696776803,100.84340360475244,101.15480837699096,416625.5921673818
2020-09-12,101.58802537431316,102.40210242116717,100.2507570466617,101.50185809412596,282115.0824354112
2020-09-13,101.80950526121778,102.96560767653965,100.66646668096153,102.00916222933509,705898.191270721
2020-09-14,99.94098384143315,100.87605689127606,99.2091125886414,100.10249119766996,679892.3911787574
2020-09-15,99.22789300884199,100.6089962208991,98.25969177869298,99.74583823829191,497977.26514128986
2020-09-16,100.40557367534294,100.7018583678573,98.32698429975149,99.97641453683514,314927.3217459934
2020-09-17,99.13717971808919,100.8882274426031,99.05192669019269,100.07262011524804,486145.1891042702
2020-09-18,98.92068260923268,101.66647381505076,98.7992984358636,100.13782354375253,227700.7688935506
2020-09-19,101.51383786772885,101.7470349788128,100.16331613050032,100.94187519134749,587399.7414800725
2020-09-20,101.48641891673573,101.83809683471435,99.31393217722368,100.04706889059673,732104.9884652902
2020-09-21,99.96967300727988,100.8613389333989,99.27023934908374,100.23882879261545,171801.16520058288
2020-09-22,97.79007137297555,100.19631786322648,97.44492287956464,98.77845513702925,237260.11140779164
2020-09-23,98.02378322662327,98.73062659097795,98.01929528247877,98.19984572331023,404195.8135895109
2020-09-24,96.82170874357344,97.55331316315267,94.60212546268723,96.06566629391273,756592.245972894
2020-09-25,96.10562567322978,96.7840043470165,94.89670347071844,96.06776910451688,280087.9983080133
2020-09-26,96.69245111477937,97.0766217970465,96.61407930941698,96.75504838062386,413588.14916166535
2020-09-27,98.88389162722332,100.32106000520103,97.08235448055454,98.53757081639847,398350.7829340716
2020-09-28,98.05105916119626,100.189150964038,97.81844741410053,99.49739892483345,386279.8363982933
2020-09-29,97.1670020248147,98.58448200045494,96.84151656647042,97.61283086812087,862907.5770815086
2020-09-30,98.10321825807232,98.38580462743931,96.8788041587515,97.59941112421006,934348.764515416
2020-10-01,98.85999352248314,99.3180085620636,97.1467165747122,98.3248200643687,439519.3618011302
2020-10-02,98.3823291416677,99.23483422028278,97.72502057704114,98.84110634651383,844343.2248153716
2020-10-03,96.14476226634653,96.21325148372644,94.85154299994765,95.80903488199445,603726.623569008
2020-10-04,96.8836857899818,97.21594952186102,94.44375283249872,95.93391134107226,607831.8151747577
2020-10-05,98.69582651877066,99.64370576922431,97.31142084434487,98.41925883908611,208264.613974701
2020-10-06,96.35914427869258,98.52876309450224,96.08385895639081,97.18158840191502,355950.7024049928
2020-10-07,97.58526214629839,98.30235443591344,97.04540752925037,97.32504057145485,566409.5745271551
2020-10-08,95.79407998557376,97.65045411350171,94.93228866574087,96.67496657670442,780641.0001147018
2020-10-09,98.53321767539184,99.6189371025935,96.14100875611224,97.81524025095197,677835.6478388021
2020-10-10,97.26549314875047,98.31573848088068,96.41744700858244,98.15190766418984,151075.71886882125
2020-10-11,97.78912387813627,98.7019255211125,97.0448780214048,97.91679083819477,271180.75062830525
2020-10-12,99.88006750833152,100.22648177219814,98.31160490455656,99.21682461498509,756099.8667455532
2020-10-13,97.96278834280989,98.67210116602777,96.57013121716153,98.3877430138495,602758.9319389106
2020-10-14,97.9681468568782,100.86024034098301,97.88083908233074,99.37074649667782,193505.74604372605
2020-10-15,99.4996648540875,100.51672950694375,98.28093633979704,99.42362263871198,532540.7479619236
2020-10-16,98.7527328063196,99.64771274194686,97.63168963164092,98.80513460551022,304411.50497785
2020-10-17,97.98049153496487,99.64622089148261,97.60173013740916,99.52958211364468,204768.46436173975
2020-10-18,99.75264082351318,100.62342250728994,99.35898310924561,100.21754029617303,421358.0565712122
2020-10-19,100.31159042154069,101.54622438814424,99.8933796992899,100.00429239197962,507926.656543985
2020-10-20,98.95742298640934,99.53650094572997,97.93654103225738,97.93721478145824,440045.4918611222
2020-10-21,98.35845547199855,100.12162912594167,97.51249952834645,98.76699205467598,476161.89361919864
2020-10-22,101.26764636360096,101.50985973598117,100.11612184347632,100.45245593295465,490803.36557550676
2020-10-23,98.07078698202972,99.31781478492675,97.66423133658398,97.90769451334796,591435.1088445905
2020-10-24,100.22174827974915,101.04255425957474,98.88789628380904,99.36594779465614,931408.1909374153
