timestamp,AAPL_sentiment_score,GOOG_sentiment_score,MSFT_sentiment_score
2020-03-20,0.21478548749386364,-0.4264625715064519,0.5058273843132363
2020-03-21,-0.5711250539550028,0.27690038320961813,0.8886495331685282
2020-03-22,-0.8997831203989255,-0.06481575358104066,-0.7444032572545235
2020-03-23,-0.4746562432629087,0.37443628731155615,-0.736139474779925
2020-03-24,-0.10676415143039747,0.5187920350165751,0.2814422386201611
2020-03-25,0.5414102975016178,-1.0,0.30563769029772775
2020-03-26,-0.16799140420719183,0.047205969931838676,0.06605908926950209
2020-03-27,0.509378231320643,-0.07301252470605928,0.30721842060442506
2020-03-28,0.06877177362897155,-1.0,0.5669430557979412
2020-03-29,-0.11656691439889699,0.2257213987728325,0.7047833087901499
2020-03-30,0.017150092360031656,-0.017680156538528842,0.37096936071889064
2020-03-31,0.45456318028876874,0.02490007309018419,0.14151276573740032
2020-04-01,1.0,-0.13215531289372479,-0.2969495460020699
2020-04-02,-0.9207274106753851,1.0,0.9141531697243815
2020-04-03,0.5491048842611117,-0.3461725996753144,0.20629185259629845
2020-04-04,-0.05277320920476044,0.3207042663872168,0.43089081150979375
2020-04-05,0.8966313348138552,-0.08674070983368032,-0.07396605853904378
2020-04-06,0.35771888349832653,-0.2549486408624977,-0.8833766102469969
2020-04-07,-0.33373320044451205,-0.6916014151451857,0.37407350620260604
2020-04-08,-0.4740363547331276,0.22965385545204958,0.44621920783896274
2020-04-09,-0.6424412114345958,-0.2688427392449806,0.36032632492294914
2020-04-10,0.8504912600611989,0.12943313630890665,0.34998217661329317
2020-04-11,0.4297749527685157,0.4248233292935817,0.4631161599265202
2020-04-12,-0.11859259212712928,-0.33287561538120447,-0.3987324395733277
2020-04-13,0.8045892497342456,-0.06840789101004391,-0.05568457065238851
2020-04-14,0.4096841522188049,0.4192983419573794,-0.7228289237667657
2020-04-15,-0.21530215397755884,-0.14150079989286676,0.15403512632636798
2020-04-16,-0.003915786641915304,0.6097381846243157,-0.3395814434637058
2020-04-17,-1.0,-0.9097931891075454,-0.010141741065416425
2020-04-18,-1.0,-0.4754209970607749,0.44425549467568964
2020-04-19,0.4931353174727048,-0.25997045469233343,0.22035623969393084
2020-04-20,-0.08423606253961027,0.36237272269202175,-0.5069220241876284
2020-04-21,0.5592570449171412,-0.17504389135236706,1.0
2020-04-22,-0.07775010037537765,-0.3266903460940744,-0.2786423768620598
2020-04-23,0.9690181302762488,-0.2993518313701991,0.21155621823849335
2020-04-24,0.1728392678577695,-0.08722760557601869,1.0
2020-04-25,0.3031261464469149,-0.6876007254375791,-0.02312778105096219
2020-04-26,-0.13380980017463767,-0.42093033788278916,-0.4353480808223206
2020-04-27,-0.3356846061827241,-0.6396185571117585,-0.4890778912425271
2020-04-28,-0.20099841985172093,-1.0,0.6216954929892952
2020-04-29,-0.4145867740068061,-0.04778989946100871,0.5274446082339123
2020-04-30,1.0,-0.5459393332856334,0.8716454993441642
2020-05-01,-0.5215936333889222,0.3249062743592315,-0.9044027529905867
2020-05-02,0.1905593346695468,0.2191674674679771,-0.4109007637515393
2020-05-03,-0.38950514390537816,0.22283851168987223,-0.07354126145410404
2020-05-04,0.07843258684884487,-0.012650873133630692,0.6970911069412828
2020-05-05,0.1103190784605452,0.17574664472441257,-0.23930681708100932
2020-05-06,-1.0,-0.22285328119787998,-1.0
2020-05-07,-0.01029381868277359,-0.7961756997041468,0.03546274304546797
2020-05-08,-0.25048525901888624,-0.23682651222811818,-0.7244193519744279
2020-05-09,0.09082514444735294,0.13851998630442475,-0.07819198215799134
2020-05-10,0.874916910853322,-0.9939870707701537,-0.07475079556089936
2020-05-11,0.905675145036344,-0.2975782144858597,0.1747128548979627
2020-05-12,-0.7587520894793738,0.8352331280886754,0.02790513575407143
2020-05-13,0.06529370047634994,-0.6166124555588285,0.6192606915328052
2020-05-14,0.022556291826676303,-0.3179995211015623,0.2758312707811458
2020-05-15,-0.5033401685170638,0.850629236312844,-0.2587671453545026
2020-05-16,0.27687380775847603,-0.08259887345606859,0.23336407234896803
2020-05-17,-0.4743018221039507,-0.22540610682727696,0.7567382414866086
2020-05-18,0.041756445486117795,-0.19680353179027887,1.0
2020-05-19,-0.35812859628914784,-0.21092247957234328,-0.15570795835341644
2020-05-20,-0.42862280282979187,0.21712424862884883,0.549566387986414
2020-05-21,0.4813938273419713,-0.8051966477943471,-0.4689711313665325
2020-05-22,0.6571143863811393,-0.1420149833195683,-0.39261921482571654
2020-05-23,-0.010615305098263033,0.3165101738985421,-0.1323141577643377
2020-05-24,0.07833460814733316,-0.3544532079154543,-0.5767150789667447
2020-05-25,-0.43366834454510883,0.1436270122845851,0.6997176899661847
2020-05-26,0.008695176370239248,-0.11633225722199979,0.40203207534760477
2020-05-27,-0.5057313368616345,-0.4345683973941053,-0.8480504435798906
2020-05-28,-0.21366799837874068,-0.26037710562595223,0.29113532918435675
2020-05-29,-0.1195067979510716,0.700436291126404,-0.08173608928948561
2020-05-30,-0.21795402613896908,0.8351357764894697,-0.037106563256599154
2020-05-31,0.04030306579300885,1.0,0.558979395727787
2020-06-01,-0.30599874505157193,-0.02296115207495933,0.6131313218999155
2020-06-02,0.47879423604541693,-0.4349552356655223,0.49743304406726147
2020-06-03,0.3000495670696114,-0.5579595772065103,-0.11036368054547385
2020-06-04,0.34170169216165075,0.30988360574213636,0.18913169842260827
2020-06-05,-0.7815125836945092,0.03805822387913316,0.21242403539762114
2020-06-06,0.1186788674538404,-0.4455347031230065,0.31334090697618483
2020-06-07,-0.018692368933485186,-0.2606115971516529,0.4567654438132558
2020-06-08,-0.06192406682015206,0.5746706858563128,0.020847202145209177
2020-06-09,-1.0,0.05935071259702888,0.6784139423417366
2020-06-10,0.6869680197243321,0.5281146233937118,-0.6915156676997
2020-06-11,-0.3339938464783946,-0.7306642709384766,-0.43573113356352594
2020-06-12,-0.13841883976420502,-0.6784063657303535,-0.26088487311985914
2020-06-13,-0.5206942632768313,0.165947001009802,-0.5996711299640481
2020-06-14,1.0,0.4977482892082039,-0.1906754734141419
2020-06-15,-0.6411072346120372,0.20903607554483328,-0.12131570691610954
2020-06-16,1.0,-0.8790713473177876,0.24457401334079978
2020-06-17,-0.21371049274328613,0.22062979774543773,0.3440645757161994
2020-06-18,0.2174541543890652,-0.9953898646081112,0.4835702477275573
2020-06-19,-0.2565208205287306,0.3269126384199393,0.36703463035079964
2020-06-20,0.33831717108844733,0.5091243316104702,-0.7895730623587307
2020-06-21,1.0,0.029530513380860685,0.19006087307370303
2020-06-22,0.029137874051538806,-0.21185882823625005,1.0
2020-06-23,0.12694512098238986,-0.24317667394056053,0.1908271914139614
2020-06-24,0.33397774416478726,0.9615427207396042,0.3411673493197805
2020-06-25,0.12226665307181113,0.5279683581797281,0.1022538505122608
2020-06-26,-0.34726310999159166,0.778929091351654,-0.46009303716157746
2020-06-27,0.29892813973201243,-0.44222724385382256,-0.5246919303756532
2020-06-28,-0.220713684430029,0.04597851084447363,0.4725876517804788
2020-06-29,-0.510850882657209,-0.32341681393676075,0.3674918441931084
2020-06-30,-0.37379271141083353,0.11793523832119918,-0.3934741135508464
2020-07-01,0.44632404162091693,-0.2610436031335041,0.13867040595924335
2020-07-02,-0.20418215009566779,-0.18805126249763252,-0.504049704363198
2020-07-03,0.14487038506703107,0.5500728518797786,0.5039358317555718
2020-07-04,0.2094369198714591,0.3807308435133725,0.21394266106831056
2020-07-05,-0.15561536731812295,-0.286568059088137,0.21102392702842793
2020-07-06,-0.20257879496073494,-0.43607799256187874,0.8580127057665098
2020-07-07,-0.6969154740523119,0.1080524040425331,0.666230722756958
2020-07-08,-0.7206500691103496,-0.5340426263851568,0.8246000452205099
2020-07-09,-0.5845312199128153,0.5266314887245958,0.04976524283823876
2020-07-10,0.8023740777691205,0.8763772074442938,0.12535526726964072
2020-07-11,-0.5018380599813032,0.7386759281850703,0.1257057388869991
2020-07-12,-0.6634333625126148,-0.7009315608316534,-0.3720432315049175
2020-07-13,-0.6452308321735192,0.2554336269251923,-0.5776371282565183
2020-07-14,-0.18246571343960893,0.6762803850059743,0.16787946860822348
2020-07-15,-0.08591697289435789,-0.31491893441461194,0.1882781675151057
2020-07-16,0.3018728380058544,0.4122037606588852,0.3407329057143138
2020-07-17,-0.24973044941585248,-0.29512528780436365,0.1803686900526957
2020-07-18,-0.45866774334780785,0.14718933629980618,-0.13752414766667218
2020-07-19,0.44362749182900213,0.5271859564614763,0.3340857982887
2020-07-20,-0.3616701782118362,0.44832347814131085,0.09657140378972448
2020-07-21,0.5620025945742831,0.5007965103414559,-1.0
2020-07-22,0.0033917578752840427,0.10301975458806868,0.07466064468226007
2020-07-23,-0.47173485821229477,0.23597987756262037,0.8136752718668997
2020-07-24,-0.5669622205806046,-0.45812429734236704,0.6627242192200504
2020-07-25,-0.4449501046438896,-1.0,-0.6707285154365437
2020-07-26,-0.5610080890781808,-0.38108808233149455,1.0
2020-07-27,-0.8733710321590654,-0.14710169744541568,-0.018491751711461012
2020-07-28,-0.5549395815741008,0.44070615410028424,-0.48813362416758793
2020-07-29,-0.11194417147906724,-0.5395876754662372,0.09559613560867852
2020-07-30,-0.017040023230590128,0.8051971998015581,0.652820376474263
2020-07-31,-0.4532603347161125,0.36783060875392526,-0.25546060957622396
2020-08-01,-0.19535970839048394,-0.37964631567206164,1.0
2020-08-02,0.31143520525202234,-0.4805674870478325,1.0
2020-08-03,0.02368829201775867,0.7089602054414237,0.1332730540306673
2020-08-04,0.11570899382965509,-0.5017916645579604,0.8076425226297286
2020-08-05,0.36411974342164044,0.2508704615256992,-0.5342879404113302
2020-08-06,0.09554086698101881,0.48308890518915903,1.0
2020-08-07,-0.2976344876873862,0.36246154534145886,-0.07551292738305225
2020-08-08,-0.05232928104965967,-0.9514171741318436,-0.0603116640967304
2020-08-09,-0.018526630944018744,-0.5995245080859928,0.22581893275486578
2020-08-10,-0.0172846529267351,-0.42215790638025785,0.3155276156577483
2020-08-11,-0.4262152596996121,-0.47147757125400247,-0.09609975115706636
2020-08-12,0.09379846764768969,0.6139721183704646,-0.24159687304282684
2020-08-13,0.6484051296752178,0.7597277005028229,-1.0
2020-08-14,-0.038110359044180364,-0.2714664159223723,-0.7366276963635872
2020-08-15,0.7105685002835185,-0.07977009933728511,-0.3188490485356069
2020-08-16,0.24390846212642672,-0.46895249923111726,-0.0696532734842743
2020-08-17,0.3344525146427419,-0.5615265744360742,-0.3240505837313597
2020-08-18,0.8635864885470858,0.6649911735546317,0.4800110320929619
2020-08-19,0.4773917120011635,-0.3523811120443262,0.35137387099804784
2020-08-20,-0.380909953823917,0.5034547587144715,-0.033839333032130214
2020-08-21,0.2681125371016564,-0.44230155866846954,0.3111670779136855
2020-08-22,0.7679374316711445,0.46688593440139176,0.7722631791962373
2020-08-23,0.6001501538253528,0.33927287890327007,-0.5842700063622089
2020-08-24,-0.2161413040646335,-0.6760040768705992,-0.8252982331352149
2020-08-25,0.19119393609577784,-0.6029684212952097,0.24437490187806496
2020-08-26,-0.5544349083147428,0.047583138284310496,-0.6156440711161857
2020-08-27,0.3115524151077277,-0.6568526894994736,0.1752737490633535
2020-08-28,0.7061529152109642,-0.11937393654682849,0.029351305958495295
2020-08-29,-0.3587680987979341,0.0825563187225468,-0.07428378864668976
2020-08-30,-1.0,-0.030542073765301426,1.0
2020-08-31,0.10284059162569549,0.29578749413877087,-0.20068933531672004
2020-09-01,0.676440322208001,1.0,0.8696137469521169
2020-09-02,0.5913627729433496,-0.03665517760067407,-0.33256374334567046
2020-09-03,-0.26794902604729604,0.4194682827096201,0.3764974906198661
2020-09-04,-0.2991755366861841,-1.0,-0.07589974795767884
2020-09-05,-0.47029859111070893,0.5681524233058869,-0.42643109193815704
2020-09-06,-0.7741816655800943,-0.04098049190698472,-0.6542863931005916
2020-09-07,0.06361093787002078,-0.46993026225182954,1.0
2020-09-08,-0.5363731109445333,-0.615758264924225,0.0581148225396347
2020-09-09,-1.0,0.013816632763711626,-0.3900890918043612
2020-09-10,-1.0,-0.6057462070344646,-0.17597092111550683
2020-09-11,-0.508194281278452,-0.7494069712852217,-0.5644500596247615
2020-09-12,1.0,-0.20817873716007984,-0.059985594684426186
2020-09-13,0.00976589755916721,-0.4028285575145445,0.5063369534582888
2020-09-14,0.37858653944726084,0.9169838956291091,-0.19680307953692758
2020-09-15,-0.1715626064129296,0.6371154044547501,0.042926634577215
2020-09-16,0.42313431865775164,0.4244627017321493,-0.7103491209769339
2020-09-17,-0.09982468375147098,0.5411080857986567,-0.5948664767614956
2020-09-18,-0.7261367695375363,-0.3085834703527009,-0.5807235132927028
2020-09-19,-0.2345211671399857,0.0996800160001089,0.6054791057853761
2020-09-20,0.5081492675935244,-1.0,0.10196941460121914
2020-09-21,0.1887659424953178,0.3142285056149531,-0.5782127840770958
2020-09-22,0.5908561342269906,-0.3614919822726738,-0.5000653093044786
2020-09-23,-0.15287743869230414,0.23397863083646805,0.4448358057795607
2020-09-24,0.5004093931280271,0.23375194736299348,0.18121818363068662
2020-09-25,-0.48225103417182175,-0.8605396132081691,0.3412568968177286
2020-09-26,0.1440319233634601,0.1462691093976495,-0.8108137343722713
2020-09-27,1.0,-0.41561477490052773,-1.0
2020-09-28,-0.19101744481145153,-0.1540579172206213,0.20751677923526837
2020-09-29,-0.8990534013533897,0.7939693189269472,-0.9636768816266114
2020-09-30,-0.33182818174392953,-0.37660290654577133,0.5574496828125286
2020-10-01,0.9173200766459246,0.7109083125896685,0.8742514300649091
2020-10-02,-0.013788867770647894,-0.8641029968786298,0.30961121544524783
2020-10-03,0.14997677960852207,-0.7212722767316014,-0.020827706093364623
2020-10-04,0.6832840923098152,-0.24837059847510298,-0.23771773731422743
2020-10-05,-0.29652236112639974,-0.45500859402963445,0.3196373495602764
2020-10-06,-0.5725044669990389,-0.5717145063872361,-0.42274269640423073
2020-10-07,0.2951839847018387,-0.7668970531409577,-0.36740311257571817
2020-10-08,0.5784026568823277,-0.7561257975476725,-0.12255878956521365
2020-10-09,-0.20593376349926026,-0.4684309928350265,0.6746576896587493
2020-10-10,-0.14028464995643214,0.5072862326799158,0.9887864442279913
2020-10-11,0.3743523740750955,-0.1723720957305771,-0.6245960349204516
2020-10-12,-0.625321579339966,-0.20967599900333903,-0.05169104716395155
2020-10-13,-0.5258972487806975,0.3458320887781563,-0.2065613097306806
2020-10-14,0.9298304938430785,-0.06725574011194858,-0.22547169492635685
2020-10-15,-0.32807788862337883,0.9894607871718152,-1.0
2020-10-16,-0.19003812277985802,0.855493172941172,0.35946457967626083
2020-10-17,-0.7092833481654673,-0.9181678557970493,-0.23179850270900562
2020-10-18,-0.46501365922811216,0.47183640428514323,0.09806487722821026
2020-10-19,-0.8640892608989648,0.19354276499120157,0.4423691899522414
2020-10-20,-0.43780610284021054,0.1809258156467362,-0.8336279278290457
2020-10-21,0.6495660300029091,-0.49261797352018816,-0.4608988555170329
2020-10-22,-0.5415479723233313,-0.36660925564474245,1.0
2020-10-23,-0.5299213736203775,-0.23494541199145966,0.04856333935930363
2020-10-24,-0.4911314946338007,0.07664508337046153,-0.48456228558278613
2020-10-25,-0.21853489655316474,-0.43485671590189934,0.3408790598768376
2020-10-26,-0.27464679202507575,-0.37908364726425703,-1.0
2020-10-27,-0.49667177673438934,0.13869846063636332,0.4954119776745402
2020-10-28,0.005807502253267917,-0.1766883003260696,0.4777426189749294
2020-10-29,-0.33789407276543243,0.5167005945015569,0.3872187500193925
2020-10-30,0.7479130439387952,-0.350406972771807,0.25849200316872817
2020-10-31,-0.4706609909551822,-0.6764024905614284,0.09157379032356376
2020-11-01,0.18895219306490074,0.16875965116567904,0.11999237588163222
2020-11-02,-0.3647314987498257,0.5431460093963656,-0.3955318181410953
2020-11-03,-0.6104070725517138,0.6867879150477573,-0.0722103915405486
2020-11-04,-0.22557501028759658,-0.2737544008006777,0.35774707667993527
2020-11-05,0.07602904016897978,-0.3790209309132262,0.5713585390633676
2020-11-06,-0.5780946200009303,-0.23185558423613728,0.01972803489142043
2020-11-07,0.5731978110777869,-0.409919007649306,0.21511074513644532
2020-11-08,0.1160595455373386,1.0,-0.20274909029973012
2020-11-09,-0.21607299544199246,0.30041637707216073,0.10008328300569667
2020-11-10,0.055197531490002075,0.2995417855802687,0.9035930479344851
2020-11-11,0.33937172240419883,-0.39542665742013583,0.18989314906317561
2020-11-12,0.4004748225264085,0.702685159050774,0.281496475407653
2020-11-13,0.35461065606497916,0.16689199687953196,0.1822269060419557
2020-11-14,0.1002176566185165,-0.0023946679270272046,-0.350308426249113
2020-11-15,-0.7853044122806635,-0.37741207936886645,-0.23108124761760956
2020-11-16,-0.28391924262008916,-0.7951990847054753,-0.1962496080059977
2020-11-17,-0.40887985530110094,-0.02982732547122916,-0.6114008691402478
2020-11-18,-0.11796323481422948,1.0,0.16491410017269814
2020-11-19,0.1809800134573014,-0.2537318819710026,-0.132901427741109
2020-11-20,0.18959988127618108,0.20091837470338283,0.5003502251168203
2020-11-21,-0.370957950058963,0.2364341501570988,-0.1286662585872177
2020-11-22,-0.47707381026552464,0.6005708624947195,0.9563772389310777
2020-11-23,-0.20849327665142353,0.6472614273673647,-0.23372293039448375
2020-11-24,0.009882208393007129,-0.0996687449009461,-0.838271199420162
2020-11-25,-1.0,0.4435964354469116,-0.23682625039184577
2020-11-26,-0.6723180330317824,-0.13099232682129383,0.3868565440997619
2020-11-27,0.5322949821139147,0.21518438119179276,1.0
2020-11-28,-0.16533488403809934,0.46001350896934934,-0.8477434017080144
2020-11-29,-0.454122335282963,-0.04220871119579723,0.21984359352272673
2020-11-30,-0.8229396042261524,0.08820372747478698,0.9902969693167327
2020-12-01,0.4562829629940441,-0.1348792478430968,-0.586708729654025
2020-12-02,-0.016413547446494342,-0.3680945669592411,0.08384370443470326
2020-12-03,-0.48298306291482473,-0.7959986494743078,0.6657903647125644
2020-12-04,-0.4874710833785531,-0.8392834705581166,0.25502768733515746
2020-12-05,-0.8475045040910207,-0.2371817924737329,-0.13437420833967187
2020-12-06,-0.044831172544057586,-0.6306480575021366,-0.3384865814445181
2020-12-07,-0.3207437621888809,-0.24050408159343226,-0.023991135054990585
2020-12-08,0.17912069407164355,0.049521473524860346,0.2122939099561386
2020-12-09,0.16070882628061475,-0.04740317732613035,-0.7984656536172395
2020-12-10,0.14437969162802688,-0.15491925468866646,0.013612347393525506
2020-12-11,0.14614024327713587,-0.5419366278952102,-0.5334816595420556
2020-12-12,-0.3457738739404761,-0.5807562026330674,-0.07032879171881488
2020-12-13,0.0799371969702712,-0.19838107130526766,-0.24503509499251652
2020-12-14,-0.24611779499789546,0.013250561107851933,0.17666291638878726
2020-12-15,-0.9376324892931074,-0.96507921207565,-0.4789830665115117
2020-12-16,0.1430055814054216,-0.10833672862236514,-0.08164057696427879
2020-12-17,-0.31909715975265535,-0.09960024839879394,-0.3597111302200826
2020-12-18,0.7407797561573127,-0.2534902249907648,-0.058239863958173765
2020-12-19,-0.6360356775171837,-0.4684472589128679,0.3287482309595506
2020-12-20,-0.11597670608803601,0.24128530832270625,0.5364052521967486
2020-12-21,0.5589100307110717,-0.8784573795177827,0.3057338931408851
2020-12-22,-0.7117927840830908,-0.5620326343303356,-0.3718520078942344
2020-12-23,-0.20425175249560487,0.028029497628981263,0.2341193376111917
2020-12-24,0.1061601730780652,-0.5929159356265568,-0.4853484419763727
2020-12-25,0.5267626938261843,0.306073488341747,-0.2162245373809042
2020-12-26,-0.5277133679229246,0.5638888165429522,0.7999382687561932
2020-12-27,0.836541203997555,0.7420038902541537,-0.4241793054021817
2020-12-28,0.22627767435184196,-0.048144282350022105,0.4041697610044323
2020-12-29,0.05969675844057485,0.31592620544311373,-0.6113032516694618
2020-12-30,-0.9935950022168144,-0.8891672382395079,-0.5872722803680137
2020-12-31,0.6402186997054173,-0.41983353715559335,0.03027302539258856
